filename,label
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1113.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Sphynx_9.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0956.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0778.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\chihuahua_24.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\boxer_72.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0896.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_90.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1034.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_43.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\saint_bernard_72.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_130.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1110.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pomeranian_59.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_49.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_168.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1115.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1049.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1092.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0907.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0900.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0948.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0884.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1010.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_128.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Ragdoll_185.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0771.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1160.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_87.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_68.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0917.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Sphynx_21.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0842.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0787.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0876.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0848.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0974.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0749.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_109.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_70.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_181.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1089.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0858.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1109.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pomeranian_68.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0824.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0912.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\staffordshire_bull_terrier_131.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1076.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\British_Shorthair_151.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0855.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0976.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0862.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pomeranian_84.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_158.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0827.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0807.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1121.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1098.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0818.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0745.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1050.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_setter_154.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_46.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_37.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0891.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_19.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\newfoundland_94.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0966.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_133.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0998.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0779.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_27.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1002.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0810.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0950.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1057.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0979.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_92.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1029.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1062.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0989.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1090.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0770.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_4.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0796.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0803.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1111.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_219.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1070.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0768.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_163.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_65.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1018.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0946.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_83.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0894.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_2.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1161.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_150.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\leonberger_60.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1130.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Abyssinian_21.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_42.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1038.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0833.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_37.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_152.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Birman_109.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0840.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_2.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0951.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\staffordshire_bull_terrier_2.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_173.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_74.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1144.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_141.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pomeranian_141.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_183.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0995.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1124.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bengal_47.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_setter_80.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_112.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0802.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_41.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_8.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1017.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\wheaten_terrier_150.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_19.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0752.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0837.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\beagle_160.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\yorkshire_terrier_101.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0742.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0919.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_182.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_247.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_183.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0751.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_37.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1047.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1119.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pomeranian_188.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_89.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0822.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Birman_43.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1141.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_39.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0943.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0902.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0795.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1036.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_138.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0798.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\yorkshire_terrier_42.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0860.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0753.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0992.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_80.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\basset_hound_25.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0890.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_147.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Persian_75.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Ragdoll_60.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0812.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Russian_Blue_101.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_setter_146.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0743.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\wheaten_terrier_183.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_59.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\saint_bernard_169.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_107.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0766.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0868.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0983.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0814.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_207.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\german_shorthaired_27.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0800.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1142.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_setter_78.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1067.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0863.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1100.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0754.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0809.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\beagle_184.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\miniature_pinscher_153.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0991.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\keeshond_150.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\miniature_pinscher_176.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Birman_143.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\samoyed_67.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\wheaten_terrier_110.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\wheaten_terrier_159.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_238.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Abyssinian_114.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0767.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1085.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0895.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Sphynx_96.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\samoyed_194.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0736.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\chihuahua_150.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_124.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\chihuahua_129.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_47.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_96.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1039.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_62.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bengal_105.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_178.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1022.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1003.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0973.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0944.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_182.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\saint_bernard_157.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_163.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_125.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_77.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_bulldog_150.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1066.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\scottish_terrier_82.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_104.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1056.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\leonberger_81.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_72.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0885.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Egyptian_Mau_222.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0904.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\miniature_pinscher_113.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1095.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0949.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0760.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\miniature_pinscher_125.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Abyssinian_206.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1102.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1094.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Sphynx_142.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_198.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0971.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1097.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_96.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\staffordshire_bull_terrier_44.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_176.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\staffordshire_bull_terrier_4.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pomeranian_23.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_89.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_8.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\japanese_chin_18.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pomeranian_168.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0806.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_92.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0916.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_232.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\newfoundland_2.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0839.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1046.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0958.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\pug_122.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\leonberger_194.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1045.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0859.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0846.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Siamese_156.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\chihuahua_64.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0915.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\havanese_98.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1117.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1165.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1079.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\saint_bernard_36.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\yorkshire_terrier_122.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0897.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0913.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0929.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\american_pit_bull_terrier_119.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\beagle_109.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\leonberger_197.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1140.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Maine_Coon_78.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\newfoundland_144.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1147.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\shiba_inu_137.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1061.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_109.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\samoyed_44.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1163.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1071.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0905.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1150.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0816.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Persian_84.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1114.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bombay_20.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\Bengal_29.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\great_pyrenees_125.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0918.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\not-mayo\english_cocker_spaniel_166.jpg,0
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_0836.jpg,1
C:\Users\unarv\OneDrive\Documents\data_cat\mayo_formatted\IMG_1107.jpg,1
